date,day_ret,equity
2020-04-21,0.02013348378448654,0.7183018132517379
2020-04-22,0.007737103790319241,0.7238593889336412
2020-04-23,0.030595109894865805,0.7460059464864963
2020-04-24,-0.013795743969550484,0.7357142394490064
2020-04-27,-0.006812522146295852,0.7307021698994148
2020-04-28,-0.003043074135513912,0.7284785890254301
2020-04-29,-0.015185619645515347,0.7174161902525882
2020-04-30,-0.012753698244846175,0.7082664806461395
2020-05-01,-0.005559401986563775,0.7043289425666188
2020-05-04,-0.019262749372179734,0.6907616306703857
2020-05-05,-0.016127415260777746,0.6796214310063523
2020-05-06,0.020141332388822507,0.6933099121468184
2020-05-07,-0.01246322552077998,0.6846690343559404
2020-05-08,0.015577840942229214,0.6953346996712069
2020-05-11,-0.012981745362048398,0.6863080416586789
2020-05-12,-0.00874331503141464,0.6803074342418638
2020-05-13,0.017289088310765626,0.6920693295509418
2020-05-14,0.02586980232382602,0.7099730263008074
2020-05-15,0.03233273395356947,0.732928395274402
2020-05-18,0.020000453320637678,0.7475872954314576
2020-05-19,0.0010863661798489557,0.7483994489856992
2020-05-20,-0.0016273333199702065,0.7471815536257175
2020-05-21,0.0029505616272755097,0.7493861588464537
2020-05-22,0.03075590634133154,0.7724342093614255
2020-05-26,-0.03081495876725256,0.7486316810495378
2020-05-27,0.01964883573049525,0.7633414219731246
2020-05-28,-0.013614859602213793,0.7529486356844063
2020-05-29,0.012071787812015716,0.7620380718477352
2020-06-01,-0.0010454708084417863,0.7612413832886972
2020-06-02,-0.023785396698011718,0.7431349550042323
2020-06-03,0.002443946765513591,0.744951137273855
2020-06-04,-0.05403818204727432,0.7046953321015264
2020-06-05,-0.047807958558905926,0.6710052868677621
2020-06-08,0.023835868652886918,0.6869992807509349
2020-06-09,-0.011636956604107166,0.6790046999337834
2020-06-10,-0.06155118513256237,0.6372111559422792
2020-06-11,0.05719602404534687,0.673657100539517
2020-06-12,-0.003836280548163206,0.6710727629085852
2020-06-15,-0.0002710984982463221,0.6708908360903466
2020-06-16,-0.004281598645022219,0.6680183507955844
2020-06-17,0.0011817386935101632,0.6688077739286944
2020-06-18,0.005837816364094622,0.6727121508957691
2020-06-19,-0.006790541826758423,0.6681440708977427
2020-06-22,-0.009711994670820753,0.6616550592418434
2020-06-23,0.006423375859959023,0.6659051183769972
2020-06-24,0.011472019592054405,0.6735443949414673
2020-06-25,0.019775246445612144,0.6868639013434956
2020-06-26,0.039433159380189334,0.7139491150376723
2020-06-29,0.020127639586496347,0.7283192255082487
2020-06-30,0.0018137261856478282,0.7296401971590638
2020-07-01,-0.003105299895271547,0.7273744455312399
2020-07-02,-0.019204927626524093,0.7134052719474293
2020-07-06,0.04052493685210777,0.7423159755430596
2020-07-07,0.0015900831429159958,0.743496319662488
2020-07-08,-0.009510996974931648,0.7364249284153053
2020-07-09,-0.00525851751808104,0.7325524250284818
2020-07-10,-0.007082851763232349,0.7273638647932087
2020-07-13,-0.009834845948647235,0.7202103532343548
2020-07-14,0.00246015466510043,0.7219821820947179
2020-07-15,0.03238929426182854,0.7453666754423807
2020-07-16,-0.0061833518224534605,0.7407578110513879
2020-07-17,-0.020605473080084216,0.7254941459169064
2020-07-20,0.007004083700934695,0.7305755676394465
2020-07-21,0.008224361473863797,0.7365840851916865
2020-07-22,-0.0017902121767459451,0.7352654433931791
2020-07-23,-0.006787849741473265,0.7302745720433285
2020-07-24,-0.007228811980863669,0.7249955544676215
2020-07-27,-0.0014826830197250574,0.7239206158696362
2020-07-28,-0.0026402496105938176,0.7220092847454855
2020-07-29,0.0006621666437762007,0.7224873752103408
2020-07-30,-0.026658123262874384,0.703227217706113
2020-07-31,-0.023530758148283922,0.6866797481229798
2020-08-03,-0.002411676297261522,0.6850236988506222
2020-08-04,0.013570018568359283,0.6943194831637913
2020-08-05,-0.010625002199089148,0.6869423371283057
2020-08-06,0.002291710869616807,0.6885166103491025
2020-08-07,0.020127912120316838,0.7023750121755876
2020-08-10,-0.004872946006427199,0.6989523766649923
2020-08-11,0.03267622138187916,0.7217914992602882
2020-08-12,0.018361136875811906,0.7350444117740038
2020-08-13,0.0036268365765601746,0.7377102977320219
2020-08-14,0.00811116262210478,0.7436939859249277
2020-08-17,-0.015251249950141859,0.7323517230591694
2020-08-18,-0.0018112187167073632,0.7310252739111518
2020-08-19,-0.016301613888574762,0.7191083821530626
2020-08-20,0.006383101162775981,0.7236985237033458
2020-08-21,0.01557657242397483,0.7349712661709347
2020-08-24,0.005009366087240823,0.7386530063067878
2020-08-25,-0.022074301565482957,0.7223477570933211
2020-08-26,0.021134093987702773,0.7376139224835376
2020-08-27,0.013561540511640028,0.7476171035752478
2020-08-28,0.02338484648533895,0.7651000147721687
2020-08-31,-0.011414494439035562,0.7563667849082458
2020-09-01,0.0011424654354847976,0.7572309078165522
2020-09-02,-0.022117624876506425,0.7404827586525693
2020-09-03,-0.007601317099244479,0.7348541143975278
2020-09-04,-0.010057416343282591,0.7274633806174576
2020-09-08,0.0006479071798571709,0.7279347093648428
2020-09-09,0.010151538318413403,0.7353243664602632
2020-09-10,0.0118568026607274,0.7440429623650069
2020-09-11,-0.008064461794725454,0.73804265632138
2020-09-14,-0.013454730263747917,0.7281124914574358
2020-09-15,0.02039600294057394,0.7429630759742702
2020-09-16,-0.00940853943703875,0.7359728785737026
2020-09-17,-0.0005216800903264022,0.7355889361759306
2020-09-18,0.03044834109828678,0.7579863990127412
2020-09-21,-0.021886196052436763,0.7413969600788678
2020-09-22,-0.005063629757209678,0.7376428003699077
2020-09-23,-0.015779473811321037,0.7260031851193612
2020-09-24,-0.018172994388763703,0.7128095333099624
2020-09-25,-0.017484193540154902,0.7003466334723036
2020-09-28,0.004746501573354989,0.7036708298699738
2020-09-29,-0.0051772338331603765,0.7000277614421629
2020-09-30,0.0008487492918913269,0.7006219095089913
2020-10-01,0.01283072260967999,0.7096113948841655
2020-10-02,0.010881215707095642,0.7173328295401131
2020-10-05,-0.020539581271274844,0.7025991135892204
2020-10-06,-0.012622691210516011,0.6937304219336015
2020-10-07,-0.010036836799655797,0.6867675629056975
2020-10-08,0.01821982675088931,0.6992803489199698
2020-10-09,-0.013317264068883672,0.6899678478552215
2020-10-12,-0.007970999633971687,0.6844681143925153
2020-10-13,0.0005554551636382157,0.6848483057410003
2020-10-14,-0.0020797756951703157,0.6834239748798416
2020-10-15,-0.007691682865995715,0.6781672944020476
2020-10-16,-0.00048124543771069976,0.677840929485612
2020-10-19,0.0031579280407286387,0.6799815023639881
2020-10-20,-0.008295494016390773,0.6743407198798713
2020-10-21,-0.029922900764000393,0.6541624894377813
2020-10-22,0.007646509703751284,0.6591645492610974
2020-10-23,-0.019536569605598058,0.6462867351629152
2020-10-26,-0.013142232817254351,0.637793084422701
2020-10-27,0.015636885515475187,0.6477661818663806
2020-10-28,-0.010987245881375654,0.6406490155525747
2020-10-29,0.014916484648722434,0.6502052467582838
2020-10-30,0.010839245233060568,0.6572529808797195
2020-11-02,0.002897698738659935,0.6591575020133952
2020-11-03,-0.003055091282718653,0.6571437156750555
2020-11-04,-0.002550811150673885,0.6554674661575163
2020-11-05,0.004635721006147102,0.6585060304592287
2020-11-06,0.05932491595953111,0.6975718453750669
2020-11-09,-0.03099047746182735,0.6759537608229655
2020-11-10,0.04006216610064118,0.7030339326654084
2020-11-11,-0.008222552023524638,0.697253199579764
2020-11-12,-0.02371622788306591,0.6807169838063334
2020-11-13,0.005007098243714167,0.6841254006204165
2020-11-16,-0.018324079508641344,0.6715894323855669
2020-11-17,0.01622877367050507,0.6824885052832552
2020-11-18,-0.010898530400157572,0.6750503835606676
2020-11-19,-0.0002297430535466513,0.6748952954242505
2020-11-20,0.047253594381931795,0.7067865239645021
2020-11-23,-0.037484530955580776,0.6802929626279675
2020-11-24,0.019446113230083346,0.6935220166088598
2020-11-25,-0.012786398546277665,0.6846543677038808
2020-11-27,-0.019498109357754905,0.671304901970126
2020-11-30,-0.001303662326657443,0.6704297470597271
2020-12-01,-0.007296953284541072,0.6655376525148656
2020-12-02,0.02118962693272051,0.6796401470813342
2020-12-03,-0.02899588665045051,0.6599333784134683
2020-12-04,0.013692977190075154,0.6689698311110531
2020-12-07,-0.00033353209966565224,0.6687467081986697
2020-12-08,-0.01364110515518759,0.6596242640299461
2020-12-09,-0.0005317145257453705,0.6592735322272273
2020-12-10,0.0010218300612673636,0.659947197741055
2020-12-11,-0.012366011046639182,0.6517862834035906
2020-12-14,-0.008053824252768052,0.6465369112266932
2020-12-15,-0.004243019509123794,0.6437936424989897
2020-12-16,0.0010628687238104697,0.64447791062619
2020-12-17,0.005004128250295911,0.6477029607454462
2020-12-18,0.029163257593362968,0.6665920890336495
2020-12-21,-0.008439269649690235,0.6609665386479443
2020-12-22,-0.004142161763766324,0.6582287083244278
2020-12-23,-0.005443579268188448,0.6546455881740665
2020-12-24,-0.011188587809422945,0.6473210285267297
2020-12-28,0.0014533416995705284,0.6482618071704965
2020-12-29,-0.003227850454603164,0.6461693150015194
2020-12-30,-0.001973409296376183,0.6448941584682625
2020-12-31,-0.027088036836921976,0.6274252417477584
2021-01-04,0.008528996977044734,0.6327765497379466
2021-01-05,0.01254196126386605,0.6407128087134427
2021-01-06,0.006817707683070348,0.64508100135205
2021-01-07,-0.002635527304852262,0.6433808727591452
2021-01-08,0.014956370561913864,0.6530035155045785
2021-01-11,-0.009540321532147438,0.6467736520050421
2021-01-12,0.0022700898464417256,0.6482418863054049
2021-01-13,-0.0024632668932962347,0.6466450935280209
2021-01-14,0.013682789465705522,0.6554930022017962
2021-01-15,0.0032264722516803803,0.6576079321845709
2021-01-19,-0.006748720136466544,0.6531699202907367
2021-01-20,-0.021816042054098633,0.6389203378412018
2021-01-21,0.0016769371574935454,0.6399917670964062
2021-01-22,-0.022243975693947444,0.6257558057847872
2021-01-25,-0.013570403587108591,0.6172640469533113
2021-01-26,-0.02280014863076196,0.6031903349383502
2021-01-27,0.012914517116919136,0.6109802468436717
2021-01-28,-0.005885667399117406,0.6073842203233192
2021-01-29,0.0022749928650869964,0.6087660150909211
2021-02-01,-0.0074575716977149185,0.6042260988862483
2021-02-02,-0.020309616346942578,0.5919544986310589
2021-02-03,0.006122300223985503,0.5955786217906169
2021-02-04,0.004459497547856979,0.5982346031940482
2021-02-05,-0.0034632343794763942,0.5961627765492742
2021-02-08,0.001284992447953789,0.5969288412148912
2021-02-09,0.0030424963109303618,0.5987449950121755
2021-02-10,0.013539124623149584,0.6068514781171324
2021-02-11,0.00013518469135977715,0.6069335151469029
2021-02-12,-0.012700236286136458,0.5992253160945618
2021-02-16,0.010748140034516981,0.6056658737041739
2021-02-17,0.0024907081517943452,0.6071744106330725
2021-02-18,-0.024717567006835063,0.592166536453414
2021-02-19,-0.02832370410162534,0.5753941866960232
2021-02-22,-0.008043602713647808,0.5707659444544979
2021-02-23,0.020479572029112658,0.5824549867257183
2021-02-24,-0.026022768809737994,0.5672978952640759
2021-02-25,-0.004340258056540221,0.5648356760036977
2021-02-26,-0.009653660554598927,0.5593829441184306
2021-03-01,0.009725722956484661,0.5648233476595091
2021-03-02,-0.0060189352469697975,0.5614237125039698
2021-03-03,0.02228431614327575,0.5739346560037398
2021-03-04,-0.0065886574287150074,0.5701531971688638
2021-03-05,0.004159190438524308,0.5725245728950226
2021-03-08,0.040916545541161184,0.5959503006553155
2021-03-09,-0.003501328158427036,0.593863683086608
2021-03-10,0.024434278603925587,0.6083743137718995
2021-03-11,-0.008681919486498175,0.6030924569620784
2021-03-12,0.021912472171498353,0.6163077036421004
2021-03-15,-0.013965940981656691,0.6077003866264945
2021-03-16,0.01803551461691098,0.618660575832199
2021-03-17,0.006670881758942854,0.6227875873824952
2021-03-18,0.007303199140077969,0.6273359291551183
2021-03-19,0.013175468303456117,0.6356013738053208
2021-03-22,-0.009573197021845632,0.6295166366265267
2021-03-23,0.014472308157748564,0.6386271953822151
2021-03-24,-0.0005498488552854536,0.63827604694988
2021-03-25,0.00930471565960613,0.6442150240790862
2021-03-26,0.012175664871000691,0.6520587703171368
2021-03-29,0.00045043526052857116,0.6523524805792245
2021-03-30,0.01707553350298826,0.6634917472171125
2021-03-31,0.012901704491436166,0.6720519216722143
2021-04-01,-0.0082058725484803,0.6665371492570108
2021-04-05,-0.00835632161052217,0.6609673504724586
2021-04-06,-0.0024385857659829178,0.6593555248998171
2021-04-07,-0.004465661280012965,0.6564110664625094
2021-04-08,-0.018746975429799733,0.6441053443276881
2021-04-09,0.003689111499478407,0.6464815207603228
2021-04-12,0.020386993600320258,0.6596613353867888
2021-04-13,0.013287880778823239,0.6684268365658078
2021-04-14,0.005203565735458512,0.6719050395492226
2021-04-15,-0.007879937740045806,0.6666104696703518
2021-04-16,-0.008978888319720303,0.6606250487104254
2021-04-19,-0.017684266056402758,0.6489423795855062
2021-04-20,0.0032155148039313777,0.6510290634139618
2021-04-21,-0.004563761704574694,0.648057921905788
2021-04-22,0.005586396354311666,0.6516782303181053
2021-04-23,-0.01813288242523407,0.6398614255886625
2021-04-26,-0.002391939772438437,0.6383309155959479
2021-04-27,-0.0027865840245292106,0.6365521528641851
2021-04-28,-0.00362984025960213,0.6342415702323823
2021-04-29,0.009951374121895212,0.640553145381423
2021-04-30,-0.003313269762171536,0.6384308200137669
2021-05-03,-0.005546777315602307,0.6348895864237333
2021-05-04,-0.01873568370561516,0.6229944959445094
2021-05-05,-0.006142070498510363,0.6191680198302343
2021-05-06,-0.0031583452592000567,0.6172124734501552
2021-05-07,0.003223173426332679,0.6192018562929807
2021-05-10,-0.00225872396518147,0.617803250220887
2021-05-11,0.0037395234823905756,0.6201135399825852
2021-05-12,0.005919106702803267,0.6237840581935952
2021-05-13,0.005791819765193218,0.6273969030310532
2021-05-14,-0.004436258629777423,0.624613608105686
2021-05-17,0.005717119634025712,0.6281845988282667
2021-05-18,-0.0034040568805836485,0.6260462227223487
2021-05-19,0.005068258807699566,0.6292191870046883
2021-05-20,-0.001615547927942791,0.628202653250901
2021-05-21,0.008710580286552583,0.6336746628982682
2021-05-24,-0.009836987984743563,0.6274412128531016
2021-05-25,-0.002356103717322366,0.6259628962790972
2021-05-26,-0.01500600724360986,0.6165696925233021
2021-05-27,0.004146083342357276,0.6191260418548753
2021-05-28,0.027632138279305475,0.6362338182557282
2021-06-01,-0.0011020447948090575,0.635532660088038
2021-06-02,-0.007374707979406462,0.6308457923085133
2021-06-03,-0.0031833215197375098,0.6288376073222217
2021-06-04,0.000274639101890499,0.6290103107179316
2021-06-07,0.0001602469749893428,0.6291111077174611
2021-06-08,0.0054066168985098355,0.6325124704634866
2021-06-09,-0.008889216213037935,0.6268899303560939
2021-06-10,-0.00806702427661778,0.621832794069144
2021-06-11,-0.008124533779510371,0.616780692528522
2021-06-14,0.011097025858119634,0.6236251238222998
2021-06-15,-7.075071675418222e-05,0.6235810018978035
2021-06-16,0.005538618785640474,0.6270347793492832
2021-06-17,-0.008621023177012447,0.6216290979837201
2021-06-18,0.0002799643971289652,0.621803131999375
2021-06-21,-0.007984921651402521,0.6168380827077633
2021-06-22,-0.00023328782123782546,0.6166941818953919
2021-06-23,-0.004941296217415439,0.6136469132670901
2021-06-24,-0.001654691919113104,0.6126315166785183
2021-06-25,-0.01592288306915344,0.6028766566739682
2021-06-28,-0.014860462414881072,0.5939176307766555
2021-06-29,0.0008627747147539892,0.5944300478911362
2021-06-30,-0.006748663534519084,0.5904184395031108
2021-07-01,0.001963855013633831,0.5915779357156709
2021-07-02,-0.015512461768339331,0.5824011056048884
2021-07-06,-0.002917832860118189,0.5807017565211854
2021-07-07,-0.001493713194532508,0.5798343546453815
2021-07-08,-0.0011835275444086277,0.5791481047154643
2021-07-09,-0.004662270330138421,0.5764479596900934
2021-07-12,0.023520241026455505,0.5900061546412129
2021-07-13,-0.006918129561553854,0.5859244156212907
2021-07-14,-0.0076049134151880415,0.5814685111726461
2021-07-15,-0.018748029097806464,0.5705671226057231
2021-07-16,-0.012596164488268152,0.5633801652777835
2021-07-19,0.023168108118771957,0.5764326178589108
2021-07-20,-0.017683156252051503,0.5662394698085326
2021-07-21,0.010979738657304228,0.5724566312044808
2021-07-22,-0.0014809405523126813,0.5716088569648897
2021-07-23,0.004636834352891918,0.5742593125492819
2021-07-26,0.01413427309969436,0.5823760505028961
2021-07-27,-0.018620731088221095,0.5715317826742614
2021-07-28,-0.005795088760085776,0.5682197052644541
2021-07-29,0.01442697682628415,0.5764173977845424
2021-07-30,0.0025110552973610276,0.5778648137447403
2021-08-02,0.0034279509163703072,0.5798457059625548
2021-08-03,0.0031841113444778437,0.581691999252957
2021-08-04,-0.0041680032313298945,0.5792675051204319
2021-08-05,-0.01157668869118772,0.5725615055447317
2021-08-06,0.0037989555980194978,0.5747366412814314
2021-08-09,-0.006736808163708788,0.5708647507844641
2021-08-10,-0.008326763119168116,0.5661112952315989
2021-08-11,-0.004281309892603298,0.5636875973430093
2021-08-12,-0.001187642478458335,0.5630181380078246
2021-08-13,-0.0206359871243272,0.5513997029611325
2021-08-16,-0.018298358000468713,0.5413099937949976
2021-08-17,-0.003701482298025859,0.539306344435221
2021-08-18,-0.017007133522912735,0.5301342894256572
2021-08-19,-0.0011926517029569408,0.5295020238625778
2021-08-20,0.01026316398354819,0.5349363899631001
2021-08-23,-0.002461997264742055,0.5336193780342
2021-08-24,0.0016241261341484554,0.5344860432117534
2021-08-25,0.0013005897504360106,0.5351811902813057
2021-08-26,-0.003478498879160333,0.5333195631107646
2021-08-27,0.014207514829288614,0.5408967087124105
2021-08-30,0.0010598077818103633,0.5414699552534595
2021-08-31,0.005047302394798911,0.544202917855322
2021-09-01,0.003347661449410937,0.5460247249840833
2021-09-02,0.0029686304892132913,0.5476456706305354
2021-09-03,-0.010698009474812697,0.5417869520572898
2021-09-07,0.000884229136157637,0.542266015865889
2021-09-08,0.0007934130359179008,0.5426962567918122
2021-09-09,0.011565393643932149,0.548972752630698
2021-09-10,-0.007166173351551138,0.5450387187200683
2021-09-13,0.003135082149600326,0.5467474598779686
2021-09-14,0.009034533425663833,0.5516870680796329
2021-09-15,-0.0032443089908747074,0.5498972247645129
2021-09-16,0.00530737226782561,0.5528157340453823
2021-09-17,0.004211754341742777,0.5551440581134317
2021-09-20,-0.0033589641066885476,0.5532793491481872
2021-09-21,0.0032971545602854726,0.555103596677343
2021-09-22,-0.013481062633867929,0.5476202103222504
2021-09-23,-0.010043101851727593,0.5421204047739195
2021-09-24,-0.022999511689786957,0.5296519001870498
2021-09-27,-0.008102227169908252,0.5253605401707607
2021-09-28,-0.0033225885793637566,0.523614983239941
2021-09-29,-0.003491996473080572,0.521786521565215
2021-09-30,-0.00577492142648095,0.518773245401779
2021-10-01,-0.018184382734279542,0.5093396741550887
2021-10-04,0.008554756219105213,0.5136969509002041
2021-10-05,0.0033555091086845228,0.5154206656980532
2021-10-06,0.006658617048397912,0.5188526545297669
2021-10-07,-0.011921587359214687,0.5126671072822299
2021-10-08,0.0026590246439094733,0.5140303017546152
2021-10-11,0.006772212808221953,0.5175114243479719
2021-10-12,-0.006026168570913203,0.5143928132674777
2021-10-13,0.016818903701437387,0.5230443364585349
2021-10-14,-0.008438520781280582,0.5186306159557984
2021-10-15,-0.003490468403512802,0.5168203521777104
2021-10-18,-0.007779094309277609,0.5127999579171659
2021-10-19,0.0013121451878376033,0.5134728259142702
2021-10-20,0.0067875200966182984,0.5169580330392307
2021-10-21,0.002042469982132571,0.5180139043037357
2021-10-22,-0.005800240532523148,0.5150092990595826
2021-10-25,0.011800404229073488,0.5210866169702175
2021-10-26,0.006904422341978931,0.524684419050533
2021-10-27,0.01073161842923211,0.5303151320315466
2021-10-28,0.014987835178309246,0.5382634078229988
2021-10-29,0.014576965416202941,0.5461096549036422
2021-11-01,0.007229402481846206,0.5500577013981628
2021-11-02,-0.004796498521005627,0.5474193504469388
2021-11-03,0.0008408967956534497,0.5478796736246083
2021-11-04,-0.018025677871916335,0.5380037711152805
2021-11-05,-0.003509938135077161,0.5361154111622277
2021-11-08,-0.0007981827062702998,0.535687493112473
2021-11-09,-0.0002499865504719253,0.5355535784439388
2021-11-10,-0.0008076784301512442,0.5351210233704393
2021-11-11,-0.0003047831532596014,0.534957927497561
2021-11-12,-0.003689545669103307,0.5329841757930099
2021-11-15,0.01863644134502024,0.5429171041230003
2021-11-16,0.0035020750732987875,0.544818440580217
2021-11-17,0.004443173483476929,0.5472391634287123
2021-11-18,-0.01304217917318697,0.54010197220869
2021-11-19,0.017594707219784865,0.5496049082785304
2021-11-22,-0.013952359164955316,0.541936623199406
2021-11-23,-0.003714067541225922,0.5399238339777795
2021-11-24,-0.005449156664392273,0.5369817044195953
2021-11-26,0.0035024757196978995,0.538862469801247
2021-11-29,-0.02247285832160077,0.5267526898625757
2021-11-30,0.005310607208175075,0.5295500664942855
2021-12-01,0.018877966374582077,0.5395468948432224
2021-12-02,0.022853453560156337,0.5518774047480485
2021-12-03,0.006538597315508968,0.5554859088652241
2021-12-06,-0.023496662541744873,0.5424338439179235
2021-12-07,0.004436293803282236,0.5448402398183871
2021-12-08,0.008804507704680388,0.549637289907688
2021-12-09,0.0011233854952625113,0.5502547444668258
2021-12-10,-0.018750490139711418,0.5399371983063711
2021-12-13,0.019487574362638503,0.5504592646095212
2021-12-14,0.0008278527670241296,0.5509149638348624
2021-12-15,-0.014572270662437915,0.5428868818698735
2021-12-16,0.0242773111945914,0.5560667156444898
2021-12-17,-0.0002786632175826669,0.5559117603043178
2021-12-20,0.010975630579909338,0.562013242420445
2021-12-21,0.004624375000551351,0.5646122024086729
2021-12-22,7.663776304215746e-05,0.5646554730248519
2021-12-23,-0.0001726415343993123,0.5645579900375819
2021-12-27,-0.0067593594450314765,0.5607419396553533
2021-12-28,-0.0013374022951255036,0.5599920020982851
2021-12-29,-0.006994675907354531,0.556075039532897
2021-12-30,-0.004175362223969895,0.5537532248191388
2021-12-31,0.005747699575749294,0.5569360319945016
2022-01-03,-0.042688450929481446,0.5331612955218442
2022-01-04,0.004295033794528022,0.5354512413040449
2022-01-05,-0.0278096575414075,0.5205605256532578
2022-01-06,0.012478177843213685,0.527056172470516
2022-01-07,-0.009812653312512503,0.521884352973843
2022-01-10,-0.01194012499176946,0.5156529885680865
2022-01-11,-0.005789742285155736,0.5126674906557069
2022-01-12,0.0038425919195491294,0.514637462612716
2022-01-13,-0.023731632067254038,0.5024242757019659
2022-01-14,-0.0016451110797536602,0.5015977319592714
2022-01-18,0.008601495143363948,0.5059122224146414
2022-01-19,-0.010293592293914411,0.500704568260597
2022-01-20,-0.012252396898392007,0.4945697371614301
2022-01-21,0.005319648619423764,0.4972006743809297
2022-01-24,0.0010097988417195713,0.4977027470460217
2022-01-25,-0.012190323513897447,0.4916355895457752
2022-01-26,-0.00604545640414759,0.48866342802244883
2022-01-27,0.024226739041226446,0.5005021493721399
2022-01-28,0.02563527108908228,0.5133326576519631
2022-01-31,0.005944319047769911,0.516384070746686
2022-02-01,-0.0021251557761071864,0.515286674156049
2022-02-02,0.0036630355187082797,0.5171741875457997
2022-02-03,0.009655841362728658,0.52216793945764
2022-02-04,0.005907320352494935,0.5252525527538183
2022-02-07,0.00438077478619775,0.5275535658933083
2022-02-08,0.0005811255547583117,0.5278601407519528
2022-02-09,-0.0024591056527876174,0.5265620768959484
2022-02-10,0.009026392531466644,0.5313150328941955
2022-02-11,-0.00113572550647369,0.5307116048593646
2022-02-14,0.01730159452507396,0.5398937618563926
2022-02-15,0.0018705345766938208,0.5409036518056863
2022-02-16,-0.011451229731159104,0.5347096398264365
2022-02-17,-0.000608021141978868,0.5343845250606021
2022-02-18,0.015061956931533504,0.5424334017619429
2022-02-22,-0.00511784503503419,0.5396573116698988
2022-02-23,0.02173117858684021,0.5513847010854914
2022-02-24,-0.011084487478789188,0.5452728842703134
2022-02-25,0.01479480188324561,0.5533400885653985
2022-02-28,0.007883374221333488,0.5577022755552254
2022-03-01,0.0045923513495176125,0.5602634403530006
